asus,FW_BLUECAVE_300438445708,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438445708,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438445708,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438445708,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438445708,iw,3.17,13
asus,FW_BLUECAVE_300438445708,lighttpd,1.4.39,27
asus,FW_BLUECAVE_300438445708,quagga,0.99.24,12
asus,FW_BLUECAVE_300438445708,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438445708,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438445708,bluez,5.41,23
asus,FW_BLUECAVE_300438445708,bluez,5.41,23
asus,FW_BLUECAVE_300438445708,bluez,5.41,23
asus,FW_BLUECAVE_300438445708,bluez,5.41,23
asus,FW_BLUECAVE_300438445708,mtd-utils,1.5.0,8
asus,FW_RT_ACRH17_300438250243,busybox,1.17.4,54
asus,FW_RT_ACRH17_300438250243,ethtool,3.7,25
asus,FW_RT_ACRH17_300438250243,wpa_supplicant,2.5,9
asus,FW_RT_ACRH17_300438250243,wpa_supplicant,2.5,9
asus,FW_RT_ACRH17_300438250243,avahi,0.6.31,4
asus,FW_RT_ACRH17_300438250243,bridge-utils,1.0.6,7
asus,FW_RT_ACRH17_300438250243,dnsmasq,2.78,6
asus,FW_RT_ACRH17_300438250243,mtd-utils,1.5.0,8
asus,FW_RT_ACRH17_300438250243,mtd-utils,1.5.0,8
asus,FW_RT_ACRH17_300438250243,openssl,1.0.2,80
asus,FW_RT_ACRH17_300438250243,mtd-utils,1.5.0,8
asus,FW_RT_ACRH17_300438250243,wget,1.16,15
asus,FW_RT_ACRH17_300438250470,busybox,1.17.4,54
asus,FW_RT_ACRH17_300438250470,ethtool,3.7,25
asus,FW_RT_ACRH17_300438250470,wpa_supplicant,2.7,7
asus,FW_RT_ACRH17_300438250470,wpa_supplicant,2.7,7
asus,FW_RT_ACRH17_300438250470,avahi,0.6.31,4
asus,FW_RT_ACRH17_300438250470,bridge-utils,1.0.6,7
asus,FW_RT_ACRH17_300438250470,dnsmasq,2.78,6
asus,FW_RT_ACRH17_300438250470,mtd-utils,1.5.0,8
asus,FW_RT_ACRH17_300438250470,mtd-utils,1.5.0,8
asus,FW_RT_ACRH17_300438250470,openssl,1.0.2,80
asus,FW_RT_ACRH17_300438250470,mtd-utils,1.5.0,8
asus,FW_RT_ACRH17_300438250470,wget,1.16,15
asus,FW_BLUECAVE_300438445149,busybox,1.17.4,54
asus,FW_BLUECAVE_300438445149,ethtool,2.6.36,37
asus,FW_BLUECAVE_300438445149,wpa_supplicant,2.6,8
asus,FW_BLUECAVE_300438445149,wpa_supplicant,2.6,8
asus,FW_BLUECAVE_300438445149,avahi,0.7,2
asus,FW_BLUECAVE_300438445149,bridge-utils,1.0.6,7
asus,FW_BLUECAVE_300438445149,dnsmasq,2.78,6
asus,FW_BLUECAVE_300438445149,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445149,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445149,openssl,1.0.2,80
asus,FW_BLUECAVE_300438445149,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445149,wget,1.16,15
asus,FW_BLUECAVE_300438445149,mtd-utils,1.4.6,12
asus,FW_BLUECAVE_300438445149,mtd-utils,1.4.6,12
asus,FW_BLUECAVE_300438445149,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445149,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445149,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445149,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445149,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445149,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445149,mtd-utils,1.5.0,8
asus,FW_BLUECAVE_300438445149,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438445149,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438445149,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438445149,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438445149,i2c-tools,3.1.2,3
asus,FW_BLUECAVE_300438445149,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438445149,iw,3.17,13
asus,FW_BLUECAVE_300438445149,lighttpd,1.4.39,27
asus,FW_BLUECAVE_300438445149,quagga,0.99.24,12
asus,FW_BLUECAVE_300438445149,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438445149,netatalk,3.0.5,17
asus,FW_BLUECAVE_300438445149,bluez,5.41,23
asus,FW_BLUECAVE_300438445149,bluez,5.41,23
